"grant_number","SEP","court_cases"
"3997816",1,0
"2010142911",1,0
"1287740",1,0
"9263898",1,0
"2202829",0,0
"2023075073",1,0
"10255266",0,0
"2543170",1,0
"2011044086",1,0
"042260",1,0
"161126",0,0
"2998960",1,0
"9538410",0,0
"6968191",0,0
"20080087182",0,0
"102383195",1,0
"2009192725",1,0
"1648140",0,0
"20110069564",1,0
"10970165",0,0
"20010006933",1,0
"20140280518",0,0
"1611494",1,0
"2884435",0,0
"2337468",0,0
"7349492",0,0
"2004026467",0,0
"20070143619",0,0
"3906751",0,0
"1998037724",0,0
"101253751",1,0
"20110144719",1,0
"2000513895",1,0
"109154931",0,0
"20210137146",0,0
"3635944",1,0
"107708956",1,0
"WO2015136893",1,0
"101663893",1,0
"2019414301",0,0
"3665821",0,0
"100373938",1,0
"9313562",0,0
"112016015498",0,0
"2254285",0,0
"2021002864",1,0
"20230012719",1,0
"20100027545",0,0
"2935723",0,0
"19852427",1,0
"102303785",0,0
"2293501",1,0
"2010053145",1,0
"20180092070",1,0
"103430529",0,0
"20180075493",1,0
"20160094932",1,0
"3589071",0,0
"10331861",0,0
"6381287",0,0
"20200236564",1,0
"9210030",1,0
"2320724",0,0
"10135940",1,0
"227362",1,0
"3783970",1,0
"2141822",1,0
"20190200231",1,0
"2301003",0,0
"2584938",0,0
"10824297",0,0
"1116026",1,0
"20130016328",0,0
"4009380",0,0
"9883536",0,0
"8934487",1,0
"2011139049",0,0
"4392047",0,0
"5248624",1,0
"2020232134",0,0
"110024383",0,0
"1225782",0,0
"2009038657",1,0
"2021026912",1,0
"8670564",1,0
"5216719",0,0
"9210799",1,0
"2016019541",1,0
"1965284",0,0
"1996005703",1,0
"20110287781",1,0
"2715522",1,0
"20170013267",0,0
"3518540",0,0
"20170111082",1,0
"114586395",0,0
"11017623",1,0
"2879417",0,0
"2014050056",1,0
"2383247",1,0
"102263712",0,0
"20190215180",0,0
"20070084287",0,0
"2007062754",1,0
"1419766",1,0
"111064756",0,0
"2019215894",1,0
"20110269432",0,0
"2006056618",0,0
"201146037",1,0
"20010051380",1,0
"1208107",0,0
"2325287",0,0
"3823259",1,0
"106909436",1,0
"102505586",1,0
"3855850",0,0
"1617617",1,0
"20170366239",0,0
"11057526",0,0
"2006057849",0,0
"6139859",1,0
"10332538",0,0
"3278512",1,0
"2530216",1,0
"20314317",1,0
"6408272",1,0
"2010226376",0,0
"101231671",0,0
"1938205",0,0
"20230042739",0,0
"111132092",0,0
"20200097730",1,0
"101237619",0,0
"123819",1,0
"106462611",0,0
"3417641",0,0
"20210314738",1,0
"2007143113",1,0
"3984291",0,0
"20150295753",0,0
"20210035055",0,0
"2270514",0,0
"20190207883",1,0
"10666891",1,0
"102308268",1,0
"2016072775",1,0
"8949613",1,0
"3190800",1,0
"160173",0,0
"2015089323",1,0
"10088842",1,0
"9918335",0,0
"20080111393",0,0
"I601402",1,0
"20180131591",0,0
"20130244592",1,0
"55287",0,0
"20090097404",1,0
"2387250",1,0
"2017219978",1,0
"20080068859",1,0
"20210105766",0,0
"2000055176",0,0
"1671213",0,0
"114008933",1,0
"7613714",0,0
"20210084482",0,0
"2009006317",0,0
"WO2013108320",1,0
"6996040",0,0
"3646267",1,0
"20070205913",1,0
"20010028780",1,0
"10536497",1,0
"1579377",1,0
"2742621",0,0
"7260020",1,0
"8873686",1,0
"2001508627",1,0
"2015121698",0,0
"20090052451",0,0
"0486834",1,0
"101970054",1,0
"20200351765",0,0
"20160360553",1,0
"2647240",1,0
"20120125801",0,0
"2913923",0,0
"I650673",0,0
"2377886",0,0
"20090214187",1,0
"101886548",1,0
"5171598",1,0
"20180309781",0,0
"20210091828",0,0
"20210044388",1,0
"2259465",1,0
"2012085243",1,0
"9344821",0,0
"2206387",1,0
"102593883",1,0
"4862108",1,0
"103051356",0,0
"20140040873",1,0
"3086500",0,0
"2018199675",1,0
"112016001125",0,0
"3326404",1,0
"6975304",1,0
"10650081",0,0
"20180071514",0,0
"10503719",1,0
"7369124",1,0
"20180034621",0,0
"2121844",1,0
"2020166030",0,0
"2011008409",1,0
"E413737",1,0
"7831001",0,0
"20140056276",1,0
"101031748",1,0
"20040052190",1,0
"11187779",0,0
"201918232",1,0
"2019152867",1,0
"3229523",1,0
"3805258",1,0
"2337012",0,0
"2005301330",0,0
"5590748",0,0
"2021016472",0,0
"2018203569",0,0
"103620993",1,0
"20200137600",0,0
"3506500",0,0
"I559162",0,0
"20020169664",0,0
"1982439",1,0
"20211982",1,0
"20210067518",1,0
"103959712",0,0
"1460551",1,0
"1901072",1,0
"2827926",1,0
"20070081616",0,0
"20230062653",1,0
"8228810",1,0
"20130031191",1,0
"20120115454",0,0
"6266172",0,0
"2018127203",1,0
"5565992",1,0
"2013022433",1,0
"8743800",1,0
"201820926",1,0
"9313797",0,0
"101629153",0,0
"20070288970",0,0
"20130030961",0,0
"2010093179",1,0
"2019119152",1,0
"10270508",0,0
"9281913",1,0
"5357512",1,0
"0015527",0,0
"E401736",1,0
"106062731",1,0
"20060004888",0,0
"3208965",0,0
"20020013699",1,0
"3138348",0,0
"20230254377",1,0
"2002007464",1,0
"7106686",0,0
"11443578",1,0
"2005048563",0,0
"106256088",1,0
"102559350",1,0
"5032730",1,0
"E531134",1,0
"2004295300",0,0
"110554818",1,0
"11832217",1,0
"8199758",0,0
"E297623",0,0
"101159482",1,0
"20160130978",1,0
"1988430",1,0
"112020025664",1,0
"10089986",0,0
"20200087150",1,0
"202013549",0,0
"2001358733",1,0
"2009146338",1,0
"2007233075",0,0
"7653143",0,0
"3048548",1,0
"110831023",0,0
"2015213331",1,0
"0878753",1,0
"6617712",0,0
"103493562",1,0
"3054362",1,0
"H07245773",1,0
"102576128",0,0
"10469996",0,0
"2158730",1,0
"111512542",1,0
"2007013045",0,0
"20100198690",1,0
"11770710",1,0
"20150237131",0,0
"101258322",0,0
"6630663",1,0
"2016206104",1,0
"4197221",1,0
"20120250893",0,0
"2402582",0,0
"2410800",0,0
"20130286960",1,0
"3987530",1,0
"11246135",1,0
"2513669",1,0
"20080130586",1,0
"101188588",0,0
"20140009468",1,0
"2892229",1,0
"10361843",0,0
"20130254499",0,0
"2010004771",0,0
"101796794",1,0
"0986210",0,0
"0777695",1,0
"2002087274",1,0
"11838950",0,0
"7962568",1,0
"2008085790",1,0
"20170040966",1,0
"9331886",0,0
"3519964",1,0
"20190276575",1,0
"2003038469",0,0
"7206451",0,0
"2004533030",1,0
"4581738",1,0
"E220832",0,0
"5154538",1,0
"2896136",1,0
"20140019543",1,0
"2596434",0,0
"2005006109",1,0
"20110307626",1,0
"8159998",0,0
"0782062",0,0
"114600145",1,0
"20070211799",1,0
"6470151",1,0
"503227",0,0
"8149501",1,0
"2004528790",1,0
"2387094",0,0
"20180028065",0,0
"20090088114",1,0
"3804264",0,0
"201700057287",0,0
"756883",1,0
"10347985",1,0
"7957407",1,0
"20070120902",1,0
"10361881",0,0
"2944501",0,0
"1770666",1,0
"9253610",0,0
"69924755",1,0
"102014114010",0,0
"110650035",1,0
"2014514831",0,0
"20230199172",0,0
"2272062",1,0
"20040160985",1,0
"9906446",1,0
"0976277",1,0
"7359907",1,0
"3281440",1,0
"20210007116",0,0
"10313185",1,0
"102013560",1,0
"20160191548",1,0
"10499351",0,0
"9288708",1,0
"7267282",1,0
"2008022775",1,0
"69219504",1,0
"3261285",1,0
"20200029087",1,0
"2003247290",1,0
"100888426",0,0
"2007136440",1,0
"5790946",0,0
"9998457",0,0
"20170316224",0,0
"106464899",0,0
"20040260783",0,0
"0006666",0,0
"680488",0,0
"2469309",0,0
"2002069604",1,0
"20190172080",0,0
"5510834",1,0
"1864474",1,0
"2532752",1,0
"109952657",1,0
"2317804",1,0
"20080134321",1,0
"9042453",1,0
"2015033416",1,0
"8023501",0,0
"8612771",0,0
"2727800",1,0
"20210149621",0,0
"2537700",1,0
"2567490",1,0
"20190131422",0,0
"1503586",1,0
"20070230397",1,0
"2017521743",1,0
"20130121315",0,0
"109388691",0,0
"20140247713",1,0
"110557737",1,0
"10051106",1,0
"1998003923",1,0
"100946110",0,0
"20200059475",1,0
"2005500752",0,0
"10658002",0,0
"181994",0,0
"20140031080",1,0
"2014240238",1,0
"20200329468",0,0
"2443848",0,0
"20110211556",1,0
"9332027",0,0
"I612826",0,0
"1085477",0,0
"104703287",1,0
"10069903",1,0
"2005260745",0,0
"201820929",1,0
"20180203982",1,0
"1145382",0,0
"2011233162",0,0
"20170014351",0,0
"2229369",1,0
"20040221309",0,0
"1171541",0,0
"20150041562",0,0
"2023159146",1,0
"11509336",1,0
"3881175",0,0
"20060090193",1,0
"10887284",0,0
"2724565",1,0
"100633052",1,0
"200814645",1,0
"11606216",1,0
"1394413",1,0
"2151084",1,0
"381378",0,0
"20120230348",0,0
"8560643",1,0
"102972023",0,0
"489777",1,0
"103718494",0,0
"107925570",1,0
"6885850",0,0
"2021078140",1,0
"2016114788",0,0
"7085227",1,0
"10044482",0,0
"2012000439",0,0
"107302368",1,0
"1612966",0,0
"11616821",1,0
"20190121459",0,0
"20110222622",0,0
"60031673",1,0
"1234446",0,0
"2107686",1,0
"PI0813321",1,0
"112119602",1,0
"2021140170",1,0
"20040007705",0,0
"7979507",1,0
"20130084683",0,0
"20220054464",0,0
"2010105997",0,0
"7596174",0,0
"102018214735",1,0
"6656998",0,0
"200935792",1,0
"8510455",1,0
"20170164353",1,0
"6907114",0,0
"1839610",0,0
"2020123951",0,0
"2010044825",0,0
"69915715",0,0
"108960694",1,0
"200947252",1,0
"20030082586",1,0
"8665817",1,0
"104221325",0,0
"3522277",0,0
"0137323",1,0
"I343760",1,0
"2018084788",1,0
"2389493",1,0
"10246612",0,0
"20180083845",0,0
"20110093276",1,0
"2012088326",1,0
"20130124629",1,0
"11201801435Q",1,0
"2003105445",1,0
"20080297588",1,0
"3445131",0,0
"20110106281",1,0
"10785157",1,0
"9648466",0,0
"2015101139",1,0
"201404091",1,0
"2949139",0,0
"2007074464",0,0
"3111422",1,0
"1181641",0,0
"20200337044",0,0
"20200193047",0,0
"2002357851",0,0
"2070287",1,0
"2925058",1,0
"20080049750",0,0
"2021533481",1,0
"2018160323",1,0
"2939264",1,0
"1981179",1,0
"10555345",0,0
"3866367",1,0
"2020115523",1,0
"20030013440",0,0
"3195684",1,0
"2074490",0,0
"20200029025",0,0
"2105195",1,0
"2018125796",0,0
"6058362",1,0
"20130053024",0,0
"8730935",1,0
"6975845",1,0
"78284",1,0
"101690360",1,0
"7769379",0,0
"7975190",0,0
"20170310750",1,0
"7581221",0,0
"3575461",1,0
"I320630",0,0
"3359426",0,0
"20190306017",1,0
"1022331",1,0
"112016021976",0,0
"20090067450",1,0
"20000048068",0,0
"2017512430",1,0
"2542004",0,0
"2012202744",1,0
"7787419",0,0
"7833028",0,0
"20060056011",1,0
"101964722",1,0
"2203917",1,0
"108496405",1,0
"2011066171",0,0
"E118655",1,0
"319274",0,0
"112020001354",1,0
"115413424",1,0
"1930842",0,0
"10740722",0,0
"11800503",1,0
"5585763",0,0
"20220077977",1,0
"E464733",1,0
"2006057906",1,0
"20060204004",1,0
"20150277686",0,0
"20110298662",0,0
"3274990",1,0
"20190066242",1,0
"9143582",0,0
"5069740",0,0
"20140105031",1,0
"2008070623",0,0
"9700971",1,0
"20180335358",0,0
"20220007237",0,0
"20150365886",0,0
"201134116",1,0
"2506451",0,0
"2010226720",0,0
"2490494",1,0
"2017372477",1,0
"20200304251",0,0
"3238061",1,0
"2081189",0,0
"2951849",0,0
"101132637",0,0
"7214878",0,0
"201351427",1,0
"20090129202",1,0
"9673932",1,0
"4545109",1,0
"6762934",1,0
"20130138970",0,0
"20120108265",1,0
"2020010968",0,0
"20060014928",1,0
"101547266",1,0
"20150132259",1,0
"3652891",0,0
"2968598",0,0
"1387",1,0
"6507185",0,0
"447209",1,0
"20200411030",0,0
"2013082040",1,0
"0359257",0,0
"2003256724",0,0
"2885501",0,0
"20160226629",0,0
"2018062735",0,0
"8768283",1,0
"2794299",0,0
"6466566",1,0
"3657887",1,0
"2012116801",1,0
"2010102331",1,0
"2317821",1,0
"1668048",1,0
"20190238271",1,0
"2020026121",1,0
"20020034724",1,0
"9485257",1,0
"3713117",1,0
"107615793",1,0
"10268975",0,0
"6065284",0,0
"2254304",0,0
"1891538",0,0
"20160149967",0,0
"20180013503",1,0
"4832436",1,0
"2022109509",1,0
"2763479",0,0
"2013534062",0,0
"101669084",1,0
"1496430",0,0
"10893144",1,0
"2907295",1,0
"2671394",1,0
"1966712",1,0
"20100220684",1,0
"201500780",1,0
"3695331",0,0
"1048165",1,0
"20170129497",1,0
"2020248218",1,0
"1521416",1,0
"0876001",0,0
"2020106208",0,0
"9355429",1,0
"20160075862",1,0
"111431927",1,0
"20040162873",1,0
"60208388",1,0
"S5648688",1,0
"20200236048",1,0
"2002093827",0,0
"103605672",0,0
"1301010",1,0
"1648117",1,0
"20160135024",1,0
"1914986",1,0
"8819732",0,0
"2013138976",0,0
"20120011364",1,0
"2003098457",0,0
"20170347060",0,0
"2020518414",1,0
"20120084801",0,0
"1033042",1,0
"2000274162",0,0
"4284046",1,0
"2726735",0,0
"19980070445",0,0
"8705350",0,0
"1193641",1,0
"H11177993",0,0
"20120021717",0,0
"1648185",0,0
"105684484",1,0
"0210797",1,0
"2014082518",1,0
"1656467",0,0
"11514916",1,0
"2013149637",0,0
"11140529",1,0
"0267000",0,0
"2012130275",0,0
"20060064751",1,0
"2020503795",0,0
"10341330",1,0
"9686221",1,0
"2015174319",1,0
"2849503",1,0
"103493497",0,0
"2006112992",0,0
"1300726",0,0
"2004070952",1,0
"20210067743",0,0
"20190335459",1,0
"I560571",1,0
"101009304",0,0
"PA04011841",1,0
"20110101396",1,0
"20220368394",0,0
"69429535",0,0
"110650088",1,0
"2172860",1,0
"107734686",1,0
"0929167",1,0
"100958285",0,0
"20170272746",1,0
"2009530625",1,0
"2002254518",1,0
"20160309372",0,0
"20210289510",1,0
"2004091243",0,0
"1065833",0,0
"1779258",1,0
"2002359659",1,0
"10679298",1,0
"2019509686",0,0
"8121068",1,0
"20170072257",1,0
"8661150",1,0
"20020006111",1,0
"20050190909",1,0
"317674",0,0
"2020209842",1,0
"2015119605",1,0
"2910069",1,0
"2266304",0,0
"20190181902",1,0
"10243588",1,0
"1289174",0,0
"20110164556",0,0
"99299",0,0
"11533143",1,0
"8811317",1,0
"100429540",0,0
"I491232",0,0
"102173084",1,0
"50004019",0,0
"2012114700",1,0
"2051412",1,0
"2010042949",1,0
"1307963",1,0
"1296244",1,0
"20120177124",1,0
"2141917",1,0
"2148208",1,0
"20180160449",1,0
"7464263",1,0
"10827418",0,0
"112012027960",1,0
"2149248",1,0
"2010094561",0,0
"2269591",1,0
"1147781",1,0
"11599094",1,0
"20150067156",1,0
"6212719",0,0
"2103059",1,0
"5414932",0,0
"2557809",1,0
"6393101",0,0
"101099221",1,0
"110291820",0,0
"20140317305",0,0
"167673",1,0
"9237408",1,0
"20100054115",0,0
"2081338",0,0
"20200089724",0,0
"20120213363",0,0
"2008010888",1,0
"11234223",1,0
"20160327924",1,0
"103975544",0,0
"107926044",0,0
"11202102229R",0,0
"101729215",1,0
"8107601",0,2
"H02248161",1,0
"100584013",1,0
"20180219966",1,0
"106899566",0,0
"10708306",1,0
"362333",0,0
"2019002611",0,0
"20190318250",1,0
"114902724",0,0
"9015756",1,0
"6953067",0,0
"20140068698",0,0
"2001524715",0,0
"108781306",1,0
"8639662",1,0
"10833761",0,0
"2637457",1,0
"20160043952",1,0
"1556966",0,0
"3831139",0,0
"20160109262",0,0
"20120024598",1,0
"20080028453",1,0
"7668109",0,0
"2634489",1,0
"2000007395",0,0
"20140120828",0,0
"WO2009041040",0,0
"8320441",0,0
"20130215874",0,0
"9295101",1,0
"2951937",0,0
"103262634",1,0
"20070185716",1,0
"104982013",1,0
"1996002980",1,0
"2022062973",0,0
"2016016680",1,0
"1635499",1,0
"2715698",0,0
"2475199",1,0
"10075884",0,0
"102026695",0,0
"0004848",1,0
"2016075566",0,0
"20210344546",1,0
"20080041929",0,0
"2193642",1,0
"3895729",1,0
"4370726",0,0
"2018041392",1,0
"2650736",0,0
"69831548",1,0
"9979809",0,0
"9326301",0,0
"2769331",1,0
"11212560",0,0
"8873620",1,0
"1920550",0,0
"2088711",1,0
"20190026092",0,0
"E492984",0,0
"2016208670",1,0
"4973598",0,0
"20020013555",0,0
"102056078",1,0
"1800509",1,0
"8452302",1,0
"722210",0,0
"6759560",1,0
"10931643",1,0
"3139596",1,0
"8442596",1,0
"20200007377",1,0
"1042735",1,0
"3165042",0,0
"3588883",0,0
"2008026754",0,0
"2106091",1,0
"2009017556",1,0
"2016189121",1,0
"2016021699",1,0
"101502043",1,0
"9258678",1,0
"2006002309",0,0
"20180006862",1,0
"2300007",1,0
"20120102365",1,0
"107430744",0,0
"2545930",0,0
"2018082415",0,0
"2008037471",0,0
"20180083899",1,0
"20120213306",0,0
"60212890",1,0
"9104870",0,0
"8254455",1,0
"1009028",1,0
"20030172160",1,0
"102026313",0,0
"10218851",1,0
"9706394",0,0
"8701111",0,0
"2950982",1,0
"2014008414",1,0
"20130069821",1,0
"20100003476",0,0
"2833670",1,0
"2317180",1,0
"2005328380",0,0
"20100126809",1,0
"201119265",1,0
"20210195543",1,0
"3806518",0,0
"20050100297",1,0
"9304572",1,0
"20200213125",1,0
"2007130389",1,0
"2022018587",1,0
"3300307",1,0
"2021000711",1,0
"20180254849",1,0
"20100084310",0,0
"5275369",0,0
"6393408",0,0
"2003052966",0,0
"3229231",1,0
"10521596",1,0
"11466737",1,0
"6957376",0,0
"20030084332",1,0
"2004062127",1,0
"I328360",1,0
"20150170212",1,0
"2016210207",1,0
"20080031350",1,0
"1505476",1,0
"101009908",1,0
"9723572",0,0
"2009120047",1,0
"104737493",0,0
"2660786",1,0
"20140366577",0,0
"2013117922",0,0
"2824955",0,0
"20100099364",1,0
"10007954",1,0
"3127370",1,0
"20050163044",1,0
"20070122495",1,0
"8526952",1,0
"9585005",1,0
"2002087242",1,0
"110876186",1,0
"3101895",0,0
"2013155398",0,0
"20180091331",1,0
"3642751",0,0
"108353093",0,0
"2446292",0,0
"20110110060",1,0
"4138464",0,0
"7683940",1,0
"20190173598",1,0
"2005525750",0,0
"10735456",1,0
"112004000040",0,0
"H0681157",0,0
"20050031454",0,0
"20070202874",0,0
"10884963",1,0
"412945",0,0
"2007358700",0,0
"105493458",1,0
"20040184807",1,0
"10805368",0,0
"186898",1,0
"3269042",1,0
"E035449",0,0
"5260864",0,0
"2018121524",0,0
"2489161",1,0
"115769667",1,0
"942804",0,0
"3857887",1,0
"201921962",1,0
"11205929",1,0
"20020062484",0,0
"20190355198",0,0
"201304550",0,0
"101572902",0,0
"9743462",0,0
"101401371",0,0
"1973372",1,0
"104246717",1,0
"5552998",1,0
"20130089015",1,0
"2011021917",0,0
"5376244",1,0
"4846000",1,0
"2014082070",0,0
"8954786",0,0
"2462192",1,0
"2834840",0,0
"20160188182",1,0
"1949709",0,0
"9824057",1,0
"20200214053",1,0
"111818646",0,0
"2010062916",1,0
"PI0418751",0,0
"110268728",1,0
"971884",0,0
"20090300107",0,0
"3407540",1,0
"20130129022",1,0
"69933401",0,0
"H10290444",0,0
"9866484",1,0
"112013000812",0,0
"8477991",1,0
"2020088260",0,0
"2536080",0,0
"1024575",0,0
"2591133",1,0
"2021005356",1,0
"105190618",0,0
"20170041118",0,0
"8615240",1,0
"201308258",1,0
"532972",1,0
"7834775",1,0
"2019022418",0,0
"69029251",0,0
"I225646",1,0
"2949051",1,0
"20200081802",0,0
"0783806",0,0
"2578050",0,0
"69118454",0,0
"2019527741",1,0
"20200163001",0,0
"602004032181",0,0
"20100025537",1,0
"3118878",1,0
"20050091747",0,0
"2017131925",1,0
"10909161",0,0
"3281408",0,0
"0865221",1,0
"20160057097",1,0
"3776430",1,0
"101741423",0,0
"9331772",1,0
"6066439",0,0
"2015012387",0,0
"1592290",0,0
"107113665",1,0
"3843350",1,0
"1751873",0,0
"2361895",1,0
"20040233876",1,0
"20210258197",0,0
"20040181573",0,0
"20160191266",0,0
"10210466",1,0
"69226305",1,0
"1145559",0,0
"101754313",1,0
"2183431",1,0
"156727",1,0
"2014116080",1,0
"20010085892",0,0
"20060294376",1,0
"20170104559",0,0
"332067",1,0
"103546185",0,0
"2013168891",1,0
"20190007113",0,0
"1890448",1,0
"2438778",1,0
"9847795",1,0
"112313996",1,0
"2007023378",1,0
"3641198",0,0
"7281059",1,0
"2003107112",0,0
"2002306423",1,0
"20190349015",1,0
"2527692",0,0
"8023974",1,0
"2007071198",0,0
"2020038452",1,0
"10484266",1,0
"2017192487",1,0
"2093928",0,0
"201503716",0,0
"2394223",1,0
"2616391",1,0
"20020145987",0,0
"6954714",0,0
"112011106080",0,0
"69331024",0,0
"2571414",0,0
"20110122211",1,0
"113645013",1,0
"20190342698",1,0
"E542323",0,0
"111052708",1,0
"3069759",0,0
"2359570",1,0
"2408001",0,0
"2010135255",1,0
"105103644",1,0
"5021677",0,0
"2003094469",0,0
"102428368",0,0
"6639949",0,0
"20180124420",1,0
"3118804",1,0
"102529345",1,0
"1897383",1,0
"9803869",1,0
"5517079",1,0
"20110044202",0,0
"1484400",1,0
"2017242543",0,0
"2913756",0,0
"20120321101",1,0
"9065643",0,0
"20100089821",0,0
"20200099768",0,0
"2016201670",0,0
"107087204",1,0
"729508",1,0
"201421193",0,0
"10554052",1,0
"104094575",1,0
"2014102598",1,0
"3304878",1,0
"2017067576",1,0
"2534622",0,0
"8619983",1,0
"2003535531",1,0
"6098038",0,0
"7450547",1,0
"1996024229",0,0
"3236707",1,0
"2019222537",0,0
"103699832",1,0
"20170067999",0,0
"20080273553",0,0
"2011016250",0,0
"2013179621",0,0
"4236252",0,0
"101374349",1,0
"20100124234",1,0
"TO20090865",0,0
"2133500",0,0
"3162114",1,0
"20150113962",1,0
"2867933",0,0
"347264",1,0
"2020519086",0,0
"S6360628",1,0
"2016080646",0,0
"20080089453",1,0
"I718987",1,0
"1953969",1,0
"2012007151",0,0
"2016050725",1,0
"1082831",1,0
"10873491",1,0
"2005084061",1,0
"2328043",1,0
"1964371",0,0
"11328450",1,0
"2018143847",1,0
"20210084330",1,0
"3172888",1,0
"1101368",1,0
"2014177170",1,0
"1743460",0,0
"5592385",1,0
"112022009121",0,0
"9935790",1,0
"20080248749",0,0
"3249845",1,0
"20230117291",1,0
"0380361",1,0
"2105857",1,0
"2745451",1,0
"19990040919",1,0
"100700596",0,0
"1691708",1,0
"20150286676",1,0
"10107699",0,0
"1675863",1,0
"9852116",1,0
"102238106",1,0
"4205761",1,0
"20080263636",1,0
"7962002",1,0
"20090162075",1,0
"2642458",1,0
"3664385",1,0
"20050010814",1,0
"602007002694",1,0
"2022509105",1,0
"20170046403",1,0
"20040139336",1,0
"20120084466",1,0
"6401224",1,0
"100804664",0,0
"521693",0,0
"107277845",0,0
"10937190",0,0
"20160352611",0,0
"20120072592",1,0
"20070298735",1,0
"100544940",1,0
"102006055959",1,0
"2001523424",1,0
"10716017",0,0
"105766027",1,0
"7603427",1,0
"103430487",0,0
"1227682",1,0
"20090111404",1,0
"2087728",0,0
"2007089127",1,0
"1221202",1,0
"20210345372",1,0
"100871257",0,0
"2018118989",0,0
"2181529",0,0
"20110265153",0,0
"102069987",1,0
"2007249413",1,0
"20200246661",0,0
"2558973",0,0
"102884771",0,0
"3027756",1,0
"20090305446",0,0
"103684604",0,0
"602005003030",0,0
"112584198",1,0
"1444595",0,0
"1277203",0,0
"11582813",1,0
"20200162724",0,0
"H0690219",0,0
"7009156",1,0
"4149734",0,0
"3092730",1,0
"20210127374",1,0
"11706423",0,0
"20200304561",0,0
"I516059",0,0
"20130318172",0,0
"2020233906",0,0
"1035689",0,0
"2953292",1,0
"4201103",1,0
"2002539831",1,0
"2020505643",0,0
"104471954",1,0
"2013527956",0,0
"2011096870",1,0
"2006517063",1,0
"11388603",0,0
"2003028345",1,0
"20120001016",1,0
"2009076030",1,0
"3651504",1,0
"20110053617",0,0
"101951659",0,0
"10755219",0,0
"102018102608",1,0
"2001267938",1,0
"2743811",0,0
"20120233295",1,0
"2013092515",0,0
"7143430",1,0
"10318720",0,0
"3267754",1,0
"201009710",0,0
"20170126538",1,0
"10215783",1,0
"20160197954",0,0
"1997034232",0,0
"8023043",0,0
"20100139103",1,0
"10816808",1,0
"20130297313",1,0
"0889657",0,0
"101790888",0,0
"4595907",1,0
"101331716",1,0
"0902557",0,0
"2018203107",1,0
"3533270",0,0
"10079786",1,0
"20180027418",0,0
"9450739",1,0
"PI0922748",1,0
"4896008",0,0
"5351046",1,0
"101040521",0,0
"20220353041",0,0
"2810853",1,0
"10878472",0,0
"8675537",1,0
"20200082081",0,0
"2005046200",0,0
"2019137157",1,0
"103731233",1,0
"2016035781",0,0
"9871905",1,0
"20060058051",1,0
"2002271336",1,0
"8385186",0,0
"2397090",0,0
"20140191719",0,0
"2073454",1,0
"20180146091",1,0
"2006047074",0,0
"2779235",0,0
"1347597",0,0
"5937001",0,0
"20080244197",0,0
"20160202116",0,0
"20180137548",0,0
"5758293",1,0
"169929",1,0
"1638310",1,0
"20150373714",0,0
"H0856344",0,0
"4862454",0,0
"2358977",1,0
"7627304",1,0
"2015003149",1,0
"0693829",1,0
"8233709",1,0
"10825278",0,0
"2012059137",0,0
"11824830",1,0
"2007051701",0,0
"WO2017026249",1,0
"20140365680",1,0
"063493",1,0
"2043350",0,0
"463904",0,0
"20140076274",1,0
"20200034667",1,0
"3342238",0,0
"8897318",1,0
"5977760",1,0
"8942754",1,0
"1220335",0,0
"2015139236",0,0
"20160044096",0,0
"1300487",1,0
"20130157588",1,0
"20040251142",0,0
"20170034103",0,0
"10645685",0,0
"20200225045",0,0
"20220086756",1,0
"2935156",0,0
"20160030802",1,0
"2011508491",1,0
"552694",0,0
"20210109877",1,0
"2232501",0,0
"WO2020241428",1,0
"7933213",0,0
"20150022617",1,0
"2011300",1,0
"110475386",0,0
"20130238808",1,0
"S58501982",0,0
"7640321",0,0
"2099249",1,0
"20050129198",0,0
"2004065993",0,0
"20130138326",0,0
"100592685",0,0
"201834483",0,0
"20210014788",1,0
"10031489",0,0
"2439021",1,0
"7565187",1,0
"2013012787",1,0
"112016008360",1,0
"2000041317",1,0
"200618648",1,0
"113302989",1,0
"9410720",1,0
"8249118",0,0
"102151587",0,0
"112013006643",1,0
"2523192",0,0
"20100045806",1,0
"2020197129",0,0
"2001095568",1,0
"0561448",0,0
"111356131",1,0
"3391224",1,0
"7564851",0,0
"20170032374",0,0
"8982683",1,0
"20180167214",0,0
"2021226933",1,0
"10541787",1,0
"20060107048",0,0
"2018146762",1,0
"114287149",1,0
"20140026205",0,0
"2004003194",1,0
"10152400",0,0
"8300041",1,0
"319135",1,0
"20120297455",0,0
"2001515320",1,0
"9955412",1,0
"20180316558",1,0
"200302007",1,0
"647622",1,0
"200803318",0,0
"2020397127",0,0
"20180350153",1,0
"20180109702",1,0
"20030135494",1,0
"112012003080",1,0
"2611623",1,0
"20040104340",1,0
"102057716",0,0
"112016006042",1,0
"2476288",0,0
"2019518",1,0
"960702247",1,0
"20190080313",0,0
"8811269",1,0
"2015057872",0,0
"8891632",0,0
"2018088288",0,0
"1518407",1,0
"20060115008",1,0
"2004044820",1,0
"109247078",1,0
"11082101",1,0
"9021049",0,0
"223039",1,0
"20190280933",1,0
"108781227",0,0
"7339903",1,0
"6339572",0,0
"1136284",0,0
"20190179792",0,0
"4222295",1,0
"2021061428",1,0
"20140044234",1,0
"20180109860",0,0
"20170018397",0,0
"9921809",1,0
"8504083",1,0
"2007063066",1,0
"2305656",1,0
"20150358423",1,0
"3010210",0,0
"2007096257",1,0
